DateTime,Outdoor_Temperature,DH_Heating_Rate
 02/18  18:45:00,5.425,188.34
 02/18  19:00:00,5.42,189.71
 02/18  19:15:00,5.415,195.66
 02/18  19:30:00,5.41,196.79
 02/18  19:45:00,5.405,197.97
 02/18  20:00:00,5.4,197.86
 02/18  20:15:00,5.47,195.42
 02/18  20:30:00,5.54,194.63
 02/18  20:45:00,5.61,194.15
 02/18  21:00:00,5.68,194.58
 02/18  21:15:00,5.75,195.78
 02/18  21:30:00,5.82,196.79
 02/18  21:45:00,5.89,196.55
 02/18  22:00:00,5.96,196.74
 02/18  22:15:00,6.03,198.43
 02/18  22:30:00,6.1,197.45
 02/18  22:45:00,6.17,198.91
 02/18  23:00:00,6.24,196.92
 02/18  23:15:00,6.1375,199.28
 02/18  23:30:00,6.035,199.77
 02/18  23:45:00,5.9325,201.42
 02/18  24:00:00,5.83,201.26
 02/19  00:15:00,5.725,204.04
 02/19  00:30:00,5.62,205.17
 02/19  00:45:00,5.515,203.67
 02/19  01:00:00,5.41,206.26
 02/19  01:15:00,5.305,206.39
 02/19  01:30:00,5.2,206.44
 02/19  01:45:00,5.095,207.51
 02/19  02:00:00,4.99,207.65
 02/19  02:15:00,4.995,209.88
 02/19  02:30:00,5,209.62
 02/19  02:45:00,5.005,210.94
 02/19  03:00:00,5.01,211.33
 02/19  03:15:00,5.0125,208.54
 02/19  03:30:00,5.015,209.59
 02/19  03:45:00,5.0175,211.68
 02/19  04:00:00,5.02,209.39
 02/19  04:15:00,5.0225,211.86
 02/19  04:30:00,5.025,212.84
 02/19  04:45:00,5.0275,209.53
 02/19  05:00:00,5.03,212.97
 02/19  05:15:00,5.0775,212.66
 02/19  05:30:00,5.125,212.78
 02/19  05:45:00,5.1725,213.24
 02/19  06:00:00,5.22,214.03
 02/19  06:15:00,5.2675,214.49
 02/19  06:30:00,5.315,214.81
 02/19  06:45:00,5.3625,214.76
 02/19  07:00:00,5.41,214.03
 02/19  07:15:00,5.4575,214.83
 02/19  07:30:00,5.505,209.31
 02/19  07:45:00,5.5525,208.23
 02/19  08:00:00,5.6,208.15
 02/19  08:15:00,5.7275,209.58
 02/19  08:30:00,5.855,213.41
 02/19  08:45:00,5.9825,215.46
 02/19  09:00:00,6.11,208.76
 02/19  09:15:00,6.2375,211.82
 02/19  09:30:00,6.365,210.94
 02/19  09:45:00,6.4925,206.88
 02/19  10:00:00,6.62,207
 02/19  10:15:00,6.7475,206.13
 02/19  10:30:00,6.875,202.93
 02/19  10:45:00,7.0025,202.05
 02/19  11:00:00,7.13,199.72
 02/19  11:15:00,7.1575,201.12
 02/19  11:30:00,7.185,194.78
 02/19  11:45:00,7.2125,198.08
 02/19  12:00:00,7.24,197.52
 02/19  12:15:00,7.27,189.48
 02/19  12:30:00,7.3,186.66
 02/19  12:45:00,7.33,186.58
 02/19  13:00:00,7.36,181.96
 02/19  13:15:00,7.3875,184.34
 02/19  13:30:00,7.415,182.65
 02/19  13:45:00,7.4425,181.21
 02/19  14:00:00,7.47,180.9
 02/19  14:15:00,7.3375,189.04
 02/19  14:30:00,7.205,192.1
 02/19  14:45:00,7.0725,195.09
 02/19  15:00:00,6.94,194.73
 02/19  15:15:00,6.81,197.36
 02/19  15:30:00,6.68,198.66
 02/19  15:45:00,6.55,198.18
 02/19  16:00:00,6.42,200.77
 02/19  16:15:00,6.2875,198.93
 02/19  16:30:00,6.155,199.27
 02/19  16:45:00,6.0225,200.34
 02/19  17:00:00,5.89,202.35
 02/19  17:15:00,5.79,198.42
 02/19  17:30:00,5.69,198.9
 02/19  17:45:00,5.59,199.55
 02/19  18:00:00,5.49,199.52
 02/19  18:15:00,5.3875,194.68
 02/19  18:30:00,5.285,193.13
 02/19  18:45:00,5.1825,193.95
 02/19  19:00:00,5.08,195.22
 02/19  19:15:00,4.98,198.67
 02/19  19:30:00,4.88,202.84
 02/19  19:45:00,4.78,203.07
 02/19  20:00:00,4.68,205.56
 02/19  20:15:00,4.655,201.67
 02/19  20:30:00,4.63,200.66
 02/19  20:45:00,4.605,201.1
 02/19  21:00:00,4.58,201.16
 02/19  21:15:00,4.555,202.57
 02/19  21:30:00,4.53,200.49
 02/19  21:45:00,4.505,203.11
 02/19  22:00:00,4.48,204.1
 02/19  22:15:00,4.4575,204.49
 02/19  22:30:00,4.435,204.44
 02/19  22:45:00,4.4125,204.61
 02/19  23:00:00,4.39,206.78
 02/19  23:15:00,4.3675,205.07
 02/19  23:30:00,4.345,207.06
 02/19  23:45:00,4.3225,206.84
 02/19  24:00:00,4.3,207.82
 02/20  00:15:00,4.28,208.05
 02/20  00:30:00,4.26,207.63
 02/20  00:45:00,4.24,209.25
 02/20  01:00:00,4.22,210.39
 02/20  01:15:00,4.1975,210.96
 02/20  01:30:00,4.175,211.33
 02/20  01:45:00,4.1525,211.55
 02/20  02:00:00,4.13,213.05
 02/20  02:15:00,4.1075,213.27
 02/20  02:30:00,4.085,212.4
 02/20  02:45:00,4.0625,214.66
 02/20  03:00:00,4.04,214.48
 02/20  03:15:00,4.015,214.18
 02/20  03:30:00,3.99,215.26
 02/20  03:45:00,3.965,215.31
 02/20  04:00:00,3.94,214.22
 02/20  04:15:00,3.915,214.16
 02/20  04:30:00,3.89,218.28
 02/20  04:45:00,3.865,216.73
 02/20  05:00:00,3.84,215.21
 02/20  05:15:00,3.8975,217.17
 02/20  05:30:00,3.955,217.17
 02/20  05:45:00,4.0125,217.92
 02/20  06:00:00,4.07,216.37
 02/20  06:15:00,4.1275,217.71
 02/20  06:30:00,4.185,217.99
 02/20  06:45:00,4.2425,219.62
 02/20  07:00:00,4.3,219.59
 02/20  07:15:00,4.36,216.32
 02/20  07:30:00,4.42,215.93
 02/20  07:45:00,4.48,215.95
 02/20  08:00:00,4.54,218.54
 02/20  08:15:00,4.715,219.71
 02/20  08:30:00,4.89,222.65
 02/20  08:45:00,5.065,220.09
 02/20  09:00:00,5.24,214.96
 02/20  09:15:00,5.4175,220.09
 02/20  09:30:00,5.595,219.43
 02/20  09:45:00,5.7725,215.57
 02/20  10:00:00,5.95,214.51
 02/20  10:15:00,6.125,211.8
 02/20  10:30:00,6.3,208.91
 02/20  10:45:00,6.475,210.01
 02/20  11:00:00,6.65,205.68
 02/20  11:15:00,6.6375,205.84
 02/20  11:30:00,6.625,205.97
 02/20  11:45:00,6.6125,206.46
 02/20  12:00:00,6.6,207.86
 02/20  12:15:00,6.5875,199.42
 02/20  12:30:00,6.575,195.69
 02/20  12:45:00,6.5625,195.82
 02/20  13:00:00,6.55,195.1
 02/20  13:15:00,6.54,196.85
 02/20  13:30:00,6.53,196.4
 02/20  13:45:00,6.52,194.67
 02/20  14:00:00,6.51,196.66
 02/20  14:15:00,6.3675,202.38
 02/20  14:30:00,6.225,206.53
 02/20  14:45:00,6.0825,207.62
 02/20  15:00:00,5.94,206.9
 02/20  15:15:00,5.7975,209.82
 02/20  15:30:00,5.655,210.39
 02/20  15:45:00,5.5125,211.37
 02/20  16:00:00,5.37,213.97
 02/20  16:15:00,5.2275,212.83
 02/20  16:30:00,5.085,213.04
 02/20  16:45:00,4.9425,215.24
 02/20  17:00:00,4.8,213.9
 02/20  17:15:00,4.71,215.26
 02/20  17:30:00,4.62,211.61
 02/20  17:45:00,4.53,209.81
 02/20  18:00:00,4.44,214.36
 02/20  18:15:00,4.3475,208.18
 02/20  18:30:00,4.255,201.83
 02/20  18:45:00,4.1625,205.87
 02/20  19:00:00,4.07,204.81
 02/20  19:15:00,3.98,208.26
 02/20  19:30:00,3.89,212.37
 02/20  19:45:00,3.8,212.91
 02/20  20:00:00,3.71,212.14
 02/20  20:15:00,3.6975,210.56
 02/20  20:30:00,3.685,206.65
 02/20  20:45:00,3.6725,206.23
 02/20  21:00:00,3.66,207.65
 02/20  21:15:00,3.6475,207.02
 02/20  21:30:00,3.635,206.59
 02/20  21:45:00,3.6225,207.48
 02/20  22:00:00,3.61,204.68
 02/20  22:15:00,3.6,206.06
 02/20  22:30:00,3.59,206.44
 02/20  22:45:00,3.58,206.09
 02/20  23:00:00,3.57,205.41
 02/20  23:15:00,3.53,205.79
 02/20  23:30:00,3.49,205.29
 02/20  23:45:00,3.45,207.56
 02/20  24:00:00,3.41,209.35
 02/21  00:15:00,3.37,215.13
 02/21  00:30:00,3.33,218.98
 02/21  00:45:00,3.29,219.5
 02/21  01:00:00,3.25,221.98
 02/21  01:15:00,3.21,220.16
 02/21  01:30:00,3.17,220.34
 02/21  01:45:00,3.13,221.61
 02/21  02:00:00,3.09,222.71
 02/21  02:15:00,3.1175,215.87
 02/21  02:30:00,3.145,212.86
 02/21  02:45:00,3.1725,214.69
 02/21  03:00:00,3.2,215.09
 02/21  03:15:00,3.2275,212.77
 02/21  03:30:00,3.255,214.7
 02/21  03:45:00,3.2825,213.68
 02/21  04:00:00,3.31,215.07
 02/21  04:15:00,3.335,214.96
 02/21  04:30:00,3.36,214.74
 02/21  04:45:00,3.385,214.16
 02/21  05:00:00,3.41,217.77
 02/21  05:15:00,3.4875,216.41
 02/21  05:30:00,3.565,217.07
 02/21  05:45:00,3.6425,216.58
 02/21  06:00:00,3.72,218.76
 02/21  06:15:00,3.795,221.1
 02/21  06:30:00,3.87,219.67
 02/21  06:45:00,3.945,221.48
 02/21  07:00:00,4.02,224.3
 02/21  07:15:00,4.0975,217.93
 02/21  07:30:00,4.175,213.98
 02/21  07:45:00,4.2525,215.45
 02/21  08:00:00,4.33,211.96
 02/21  08:15:00,4.4725,208.99
 02/21  08:30:00,4.615,208.62
 02/21  08:45:00,4.7575,206.04
 02/21  09:00:00,4.9,208.48
 02/21  09:15:00,5.0425,210.33
 02/21  09:30:00,5.185,207.54
 02/21  09:45:00,5.3275,209.48
 02/21  10:00:00,5.47,205.83
 02/21  10:15:00,5.615,203.38
 02/21  10:30:00,5.76,201.82
 02/21  10:45:00,5.905,200.46
 02/21  11:00:00,6.05,197.84
 02/21  11:15:00,6.1225,196.87
 02/21  11:30:00,6.195,196.7
 02/21  11:45:00,6.2675,196.43
 02/21  12:00:00,6.34,194.72
 02/21  12:15:00,6.41,189.98
 02/21  12:30:00,6.48,190.08
 02/21  12:45:00,6.55,188.23
 02/21  13:00:00,6.62,187.53
 02/21  13:15:00,6.6925,185.97
 02/21  13:30:00,6.765,183.82
 02/21  13:45:00,6.8375,184.21
 02/21  14:00:00,6.91,184.62
 02/21  14:15:00,6.7875,182.56
 02/21  14:30:00,6.665,182.04
 02/21  14:45:00,6.5425,184.17
 02/21  15:00:00,6.42,184.93
 02/21  15:15:00,6.2975,186.26
 02/21  15:30:00,6.175,187.54
 02/21  15:45:00,6.0525,189.9
 02/21  16:00:00,5.93,190.71
 02/21  16:15:00,5.8075,196.7
 02/21  16:30:00,5.685,204.55
 02/21  16:45:00,5.5625,204.75
 02/21  17:00:00,5.44,203.71
 02/21  17:15:00,5.3725,204.48
 02/21  17:30:00,5.305,205.02
 02/21  17:45:00,5.2375,204.1
 02/21  18:00:00,5.17,203.29
 02/21  18:15:00,5.1025,202.68
 02/21  18:30:00,5.035,205.69
 02/21  18:45:00,4.9675,202.23
 02/21  19:00:00,4.9,202.2
 02/21  19:15:00,4.8325,204.3
 02/21  19:30:00,4.765,202.11
 02/21  19:45:00,4.6975,201.19
 02/21  20:00:00,4.63,204.21
 02/21  20:15:00,4.59,195.52
 02/21  20:30:00,4.55,193.67
 02/21  20:45:00,4.51,193.45
 02/21  21:00:00,4.47,194.3
 02/21  21:15:00,4.43,196.55
 02/21  21:30:00,4.39,196.03
 02/21  21:45:00,4.35,197.14
 02/21  22:00:00,4.31,198.62
 02/21  22:15:00,4.2675,197.55
 02/21  22:30:00,4.225,199.77
 02/21  22:45:00,4.1825,199.36
 02/21  23:00:00,4.14,201.44
 02/21  23:15:00,4.135,200.72
 02/21  23:30:00,4.13,200.86
 02/21  23:45:00,4.125,201.95
 02/21  24:00:00,4.12,200.09
 02/22  00:15:00,4.115,206.52
 02/22  00:30:00,4.11,209.98
 02/22  00:45:00,4.105,212.71
 02/22  01:00:00,4.1,210.51
 02/22  01:15:00,4.095,210.77
 02/22  01:30:00,4.09,210.46
 02/22  01:45:00,4.085,211.41
 02/22  02:00:00,4.08,209.59
 02/22  02:15:00,4.0775,204.65
 02/22  02:30:00,4.075,200.24
 02/22  02:45:00,4.0725,200.38
 02/22  03:00:00,4.07,202.16
 02/22  03:15:00,4.0675,204.08
 02/22  03:30:00,4.065,204.79
 02/22  03:45:00,4.0625,202.2
 02/22  04:00:00,4.06,204.59
 02/22  04:15:00,4.055,205.96
 02/22  04:30:00,4.05,204.74
 02/22  04:45:00,4.045,206.06
 02/22  05:00:00,4.04,204.89
 02/22  05:15:00,4.11,205.65
 02/22  05:30:00,4.18,207.14
 02/22  05:45:00,4.25,206.69
 02/22  06:00:00,4.32,208.38
 02/22  06:15:00,4.3875,208.34
 02/22  06:30:00,4.455,207.13
 02/22  06:45:00,4.5225,207.75
 02/22  07:00:00,4.59,209.59
 02/22  07:15:00,4.66,204.22
 02/22  07:30:00,4.73,199.72
 02/22  07:45:00,4.8,194.66
 02/22  08:00:00,4.87,195.43
 02/22  08:15:00,5.025,194.1
 02/22  08:30:00,5.18,192.46
 02/22  08:45:00,5.335,192.71
 02/22  09:00:00,5.49,191.28
 02/22  09:15:00,5.645,190.92
 02/22  09:30:00,5.8,191.72
 02/22  09:45:00,5.955,189.59
 02/22  10:00:00,6.11,187.02
 02/22  10:15:00,6.265,186.8
 02/22  10:30:00,6.42,180.98
 02/22  10:45:00,6.575,178.34
 02/22  11:00:00,6.73,177.52
 02/22  11:15:00,6.7775,175.32
 02/22  11:30:00,6.825,172.32
 02/22  11:45:00,6.8725,172.11
 02/22  12:00:00,6.92,172.7
 02/22  12:15:00,6.9675,172.71
 02/22  12:30:00,7.015,172.38
 02/22  12:45:00,7.0625,171.95
 02/22  13:00:00,7.11,171.09
 02/22  13:15:00,7.16,171.82
 02/22  13:30:00,7.21,170.18
 02/22  13:45:00,7.26,168.86
 02/22  14:00:00,7.31,169.04
 02/22  14:15:00,7.115,169.36
 02/22  14:30:00,6.92,169.54
 02/22  14:45:00,6.725,171.22
 02/22  15:00:00,6.53,173.02
 02/22  15:15:00,6.335,173.52
 02/22  15:30:00,6.14,174.82
 02/22  15:45:00,5.945,176.49
 02/22  16:00:00,5.75,179.79
 02/22  16:15:00,5.555,189.74
 02/22  16:30:00,5.36,194.7
 02/22  16:45:00,5.165,198.42
 02/22  17:00:00,4.97,202.5
 02/22  17:15:00,4.8775,201.78
 02/22  17:30:00,4.785,203.06
 02/22  17:45:00,4.6925,204.51
 02/22  18:00:00,4.6,203.92
 02/22  18:15:00,4.51,205.24
 02/22  18:30:00,4.42,207.82
 02/22  18:45:00,4.33,206.19
 02/22  19:00:00,4.24,208.89
 02/22  19:15:00,4.1475,209.95
 02/22  19:30:00,4.055,212.67
 02/22  19:45:00,3.9625,211.63
 02/22  20:00:00,3.87,213.72
 02/22  20:15:00,3.9175,210.18
 02/22  20:30:00,3.965,205.28
 02/22  20:45:00,4.0125,205.27
 02/22  21:00:00,4.06,206.82
 02/22  21:15:00,4.1075,207.76
 02/22  21:30:00,4.155,207.57
 02/22  21:45:00,4.2025,208
 02/22  22:00:00,4.25,209.99
 02/22  22:15:00,4.295,208.93
 02/22  22:30:00,4.34,209.19
 02/22  22:45:00,4.385,212.56
 02/22  23:00:00,4.43,213.17
 02/22  23:15:00,4.5075,210.95
 02/22  23:30:00,4.585,211.53
 02/22  23:45:00,4.6625,213.69
 02/22  24:00:00,4.74,211.81
 02/23  00:15:00,4.815,211.54
 02/23  00:30:00,4.89,212.68
 02/23  00:45:00,4.965,213.55
 02/23  01:00:00,5.04,214.06
 02/23  01:15:00,5.115,212.87
 02/23  01:30:00,5.19,213.52
 02/23  01:45:00,5.265,212.69
 02/23  02:00:00,5.34,214.25
 02/23  02:15:00,5.3675,212.83
 02/23  02:30:00,5.395,212.25
 02/23  02:45:00,5.4225,215.02
 02/23  03:00:00,5.45,214.12
 02/23  03:15:00,5.4775,213.58
 02/23  03:30:00,5.505,213.68
 02/23  03:45:00,5.5325,213.99
 02/23  04:00:00,5.56,213.62
 02/23  04:15:00,5.585,213.98
 02/23  04:30:00,5.61,216.34
 02/23  04:45:00,5.635,213.6
 02/23  05:00:00,5.66,213.49
 02/23  05:15:00,5.7275,214.87
 02/23  05:30:00,5.795,213.1
 02/23  05:45:00,5.8625,213.38
 02/23  06:00:00,5.93,216.03
 02/23  06:15:00,5.9975,212.07
 02/23  06:30:00,6.065,212.82
 02/23  06:45:00,6.1325,215.33
 02/23  07:00:00,6.2,213.76
 02/23  07:15:00,6.27,213.99
 02/23  07:30:00,6.34,213.76
 02/23  07:45:00,6.41,210.45
 02/23  08:00:00,6.48,210.64
 02/23  08:15:00,6.6175,213.91
 02/23  08:30:00,6.755,211.87
 02/23  08:45:00,6.8925,211.9
 02/23  09:00:00,7.03,209.24
 02/23  09:15:00,7.17,208.1
 02/23  09:30:00,7.31,210.6
 02/23  09:45:00,7.45,207.62
 02/23  10:00:00,7.59,205.49
 02/23  10:15:00,7.7275,205.59
 02/23  10:30:00,7.865,205.44
 02/23  10:45:00,8.0025,201.91
 02/23  11:00:00,8.14,201.78
 02/23  11:15:00,8.25,201.83
 02/23  11:30:00,8.36,200.38
 02/23  11:45:00,8.47,199.3
 02/23  12:00:00,8.58,196.33
 02/23  12:15:00,8.6875,188.21
 02/23  12:30:00,8.795,182.8
 02/23  12:45:00,8.9025,178.46
 02/23  13:00:00,9.01,176.37
 02/23  13:15:00,9.12,176.37
 02/23  13:30:00,9.23,176.15
 02/23  13:45:00,9.34,173.04
 02/23  14:00:00,9.45,172.26
 02/23  14:15:00,9.42,174.62
 02/23  14:30:00,9.39,178.07
 02/23  14:45:00,9.36,179.9
 02/23  15:00:00,9.33,178.99
 02/23  15:15:00,9.3,182.74
 02/23  15:30:00,9.27,184.74
 02/23  15:45:00,9.24,184.45
 02/23  16:00:00,9.21,188.55
 02/23  16:15:00,9.18,183.32
 02/23  16:30:00,9.15,180.87
 02/23  16:45:00,9.12,182.45
 02/23  17:00:00,9.09,181.33
 02/23  17:15:00,9.025,177.32
 02/23  17:30:00,8.96,176.28
 02/23  17:45:00,8.895,178.74
 02/23  18:00:00,8.83,177.12
 02/23  18:15:00,8.7675,173.19
 02/23  18:30:00,8.705,169.56
 02/23  18:45:00,8.6425,170.01
 02/23  19:00:00,8.58,170.79
 02/23  19:15:00,8.515,174.38
 02/23  19:30:00,8.45,177.54
 02/23  19:45:00,8.385,178.28
 02/23  20:00:00,8.32,178.84
 02/23  20:15:00,8.3475,176.1
 02/23  20:30:00,8.375,172.56
 02/23  20:45:00,8.4025,172.51
 02/23  21:00:00,8.43,171.44
 02/23  21:15:00,8.46,171.22
 02/23  21:30:00,8.49,169.86
 02/23  21:45:00,8.52,170.69
 02/23  22:00:00,8.55,168.79
 02/23  22:15:00,8.5775,168.95
 02/23  22:30:00,8.605,169.07
 02/23  22:45:00,8.6325,167.39
 02/23  23:00:00,8.66,166.79
 02/23  23:15:00,8.675,166.37
 02/23  23:30:00,8.69,167.49
 02/23  23:45:00,8.705,165.53
 02/23  24:00:00,8.72,167.39
 02/24  00:15:00,8.735,166.57
 02/24  00:30:00,8.75,165.69
 02/24  00:45:00,8.765,166.53
 02/24  01:00:00,8.78,167.5
 02/24  01:15:00,8.7925,165.36
 02/24  01:30:00,8.805,165.46
 02/24  01:45:00,8.8175,168.16
 02/24  02:00:00,8.83,165.79
 02/24  02:15:00,8.7675,165.73
 02/24  02:30:00,8.705,166.14
 02/24  02:45:00,8.6425,166.92
 02/24  03:00:00,8.58,168.56
 02/24  03:15:00,8.5175,166.59
 02/24  03:30:00,8.455,167.1
 02/24  03:45:00,8.3925,168.7
 02/24  04:00:00,8.33,167.91
 02/24  04:15:00,8.265,168.56
 02/24  04:30:00,8.2,168.6
 02/24  04:45:00,8.135,167.89
 02/24  05:00:00,8.07,169.32
 02/24  05:15:00,8.0475,169.86
 02/24  05:30:00,8.025,169.58
 02/24  05:45:00,8.0025,169.63
 02/24  06:00:00,7.98,169.54
 02/24  06:15:00,7.9575,171.67
 02/24  06:30:00,7.935,170.73
 02/24  06:45:00,7.9125,170.31
 02/24  07:00:00,7.89,171.76
 02/24  07:15:00,7.87,169.25
 02/24  07:30:00,7.85,164.3
 02/24  07:45:00,7.83,160.66
 02/24  08:00:00,7.81,162.35
 02/24  08:15:00,7.9225,163.47
 02/24  08:30:00,8.035,163.95
 02/24  08:45:00,8.1475,163.06
 02/24  09:00:00,8.26,160.29
 02/24  09:15:00,8.375,162.31
 02/24  09:30:00,8.49,160.29
 02/24  09:45:00,8.605,157.4
 02/24  10:00:00,8.72,154.5
 02/24  10:15:00,8.8325,151.05
 02/24  10:30:00,8.945,148.24
 02/24  10:45:00,9.0575,143.78
 02/24  11:00:00,9.17,144.06
 02/24  11:15:00,9.3575,140.65
 02/24  11:30:00,9.545,138.59
 02/24  11:45:00,9.7325,135.28
 02/24  12:00:00,9.92,131.11
 02/24  12:15:00,10.11,121.42
 02/24  12:30:00,10.3,110.38
 02/24  12:45:00,10.49,103.04
 02/24  13:00:00,10.68,96.25
 02/24  13:15:00,10.8675,89.35
 02/24  13:30:00,11.055,82.87
 02/24  13:45:00,11.2425,77.18
 02/24  14:00:00,11.43,74.04
 02/24  14:15:00,11.1575,76.19
 02/24  14:30:00,10.885,79.97
 02/24  14:45:00,10.6125,82.01
 02/24  15:00:00,10.34,84.52
 02/24  15:15:00,10.07,89.68
 02/24  15:30:00,9.8,95.89
 02/24  15:45:00,9.53,99.53
 02/24  16:00:00,9.26,105.12
 02/24  16:15:00,8.9875,107.91
 02/24  16:30:00,8.715,111.7
 02/24  16:45:00,8.4425,116.91
 02/24  17:00:00,8.17,119.7
 02/24  17:15:00,8.0625,119.69
 02/24  17:30:00,7.955,119.49
 02/24  17:45:00,7.8475,120.77
 02/24  18:00:00,7.74,121.73
 02/24  18:15:00,7.6325,118.38
 02/24  18:30:00,7.525,115.56
 02/24  18:45:00,7.4175,116.66
 02/24  19:00:00,7.31,118.2
 02/24  19:15:00,7.2025,121.89
 02/24  19:30:00,7.095,125.83
 02/24  19:45:00,6.9875,127.61
 02/24  20:00:00,6.88,128.88
 02/24  20:15:00,6.89,128.57
 02/24  20:30:00,6.9,127.13
 02/24  20:45:00,6.91,128.52
 02/24  21:00:00,6.92,130.43
 02/24  21:15:00,6.93,131.89
 02/24  21:30:00,6.94,133.3
 02/24  21:45:00,6.95,135.81
 02/24  22:00:00,6.96,136.75
 02/24  22:15:00,6.9725,138.6
 02/24  22:30:00,6.985,139.78
 02/24  22:45:00,6.9975,141.13
 02/24  23:00:00,7.01,144.11
 02/24  23:15:00,7.08,144.05
 02/24  23:30:00,7.15,144.27
 02/24  23:45:00,7.22,145.59
 02/24  24:00:00,7.29,145.35
 02/25  00:15:00,7.3625,146.29
 02/25  00:30:00,7.435,146.37
 02/25  00:45:00,7.5075,147.07
 02/25  01:00:00,7.58,148
 02/25  01:15:00,7.6525,148.58
 02/25  01:30:00,7.725,148.18
 02/25  01:45:00,7.7975,149.24
 02/25  02:00:00,7.87,149.75
 02/25  02:15:00,7.9275,149.38
 02/25  02:30:00,7.985,150.09
 02/25  02:45:00,8.0425,150.48
 02/25  03:00:00,8.1,150.66
 02/25  03:15:00,8.155,150.03
 02/25  03:30:00,8.21,151.46
 02/25  03:45:00,8.265,149.01
 02/25  04:00:00,8.32,150.87
 02/25  04:15:00,8.375,151.69
 02/25  04:30:00,8.43,150.87
 02/25  04:45:00,8.485,150.98
 02/25  05:00:00,8.54,151
 02/25  05:15:00,8.615,150.67
 02/25  05:30:00,8.69,152.57
 02/25  05:45:00,8.765,151.66
 02/25  06:00:00,8.84,153.01
 02/25  06:15:00,8.915,153.19
 02/25  06:30:00,8.99,153.9
 02/25  06:45:00,9.065,154.71
 02/25  07:00:00,9.14,154.19
 02/25  07:15:00,9.215,157.3
 02/25  07:30:00,9.29,157.46
 02/25  07:45:00,9.365,157.22
 02/25  08:00:00,9.44,155.25
 02/25  08:15:00,9.57,157.35
 02/25  08:30:00,9.7,154.19
 02/25  08:45:00,9.83,155.01
 02/25  09:00:00,9.96,154.53
 02/25  09:15:00,10.0925,156.16
 02/25  09:30:00,10.225,158.41
 02/25  09:45:00,10.3575,154.2
 02/25  10:00:00,10.49,148
 02/25  10:15:00,10.6225,140.43
 02/25  10:30:00,10.755,132.37
 02/25  10:45:00,10.8875,126.65
 02/25  11:00:00,11.02,126.74
 02/25  11:15:00,11.03,127.2
 02/25  11:30:00,11.04,128.61
 02/25  11:45:00,11.05,131.16
 02/25  12:00:00,11.06,130.28
 02/25  12:15:00,11.07,125.77
 02/25  12:30:00,11.08,121.19
 02/25  12:45:00,11.09,119.99
 02/25  13:00:00,11.1,120.39
 02/25  13:15:00,11.11,122.18
 02/25  13:30:00,11.12,123.53
 02/25  13:45:00,11.13,124.03
 02/25  14:00:00,11.14,125.75
 02/25  14:15:00,10.96,132.27
 02/25  14:30:00,10.78,137.48
 02/25  14:45:00,10.6,141.29
 02/25  15:00:00,10.42,141.23
 02/25  15:15:00,10.2425,143.93
 02/25  15:30:00,10.065,147.61
 02/25  15:45:00,9.8875,148.79
 02/25  16:00:00,9.71,150.05
 02/25  16:15:00,9.53,148.2
 02/25  16:30:00,9.35,148.95
 02/25  16:45:00,9.17,149.86
 02/25  17:00:00,8.99,150.5
 02/25  17:15:00,8.9225,151.43
 02/25  17:30:00,8.855,149.68
 02/25  17:45:00,8.7875,149.98
 02/25  18:00:00,8.72,152.8
 02/25  18:15:00,8.655,147.43
 02/25  18:30:00,8.59,144.2
 02/25  18:45:00,8.525,144.63
 02/25  19:00:00,8.46,146.43
 02/25  19:15:00,8.3925,151.19
 02/25  19:30:00,8.325,153.27
 02/25  19:45:00,8.2575,155.82
 02/25  20:00:00,8.19,156.75
 02/25  20:15:00,8.195,154.33
 02/25  20:30:00,8.2,154.8
 02/25  20:45:00,8.205,154.08
 02/25  21:00:00,8.21,155.11
 02/25  21:15:00,8.2175,154.95
 02/25  21:30:00,8.225,157.05
 02/25  21:45:00,8.2325,158.38
 02/25  22:00:00,8.24,157.91
 02/25  22:15:00,8.2475,158.94
 02/25  22:30:00,8.255,158.99
 02/25  22:45:00,8.2625,161.27
 02/25  23:00:00,8.27,161.53
 02/25  23:15:00,8.265,161.18
 02/25  23:30:00,8.26,162.5
 02/25  23:45:00,8.255,164.91
 02/25  24:00:00,8.25,164.76
 02/26  00:15:00,8.2475,165.45
 02/26  00:30:00,8.245,167.52
 02/26  00:45:00,8.2425,169.79
 02/26  01:00:00,8.24,168
 02/26  01:15:00,8.2375,171.11
 02/26  01:30:00,8.235,172.63
 02/26  01:45:00,8.2325,172.01
 02/26  02:00:00,8.23,173.06
 02/26  02:15:00,8.23,174.92
 02/26  02:30:00,8.23,173.25
 02/26  02:45:00,8.23,174.16
 02/26  03:00:00,8.23,173.25
 02/26  03:15:00,8.23,173.09
 02/26  03:30:00,8.23,173.4
 02/26  03:45:00,8.23,172.96
 02/26  04:00:00,8.23,172.81
 02/26  04:15:00,8.23,171.35
 02/26  04:30:00,8.23,172.89
 02/26  04:45:00,8.23,171.23
 02/26  05:00:00,8.23,170.2
 02/26  05:15:00,8.195,171.21
 02/26  05:30:00,8.16,172.42
 02/26  05:45:00,8.125,172.57
 02/26  06:00:00,8.09,173.08
 02/26  06:15:00,8.0525,175.81
 02/26  06:30:00,8.015,174.75
 02/26  06:45:00,7.9775,176.09
 02/26  07:00:00,7.94,176.51
 02/26  07:15:00,7.905,178.77
 02/26  07:30:00,7.87,182.78
 02/26  07:45:00,7.835,183.33
 02/26  08:00:00,7.8,182.56
