236,80074581,13:50:38,2020-02-13,0.7,5774.0,19095.5,65.79,65.87,1.11
237,71477357,13:52:11,2020-02-13,3.0,707.0,6828.3,60.58,64.4,37.9
238,71477358,13:55:17,2020-02-13,24.2,1152.0,5706.6,43.68,66.11,54.7
239,71438771,13:57:07,2020-02-13,5.5,710.0,3713.2,58.55,65.39,17.11
240,80092948,14:03:46,2020-02-13,75.4,7914.0,64560.5,57.28,65.92,122.31
241,80074580,14:09:20,2020-02-13,7.9,1818.0,14285.9,61.7,65.45,60.9
242,71477358,14:10:17,2020-02-13,2.4,531.0,5706.7,61.49,65.61,54.7
243,80092945,14:13:26,2020-02-13,13.7,1440.0,21142.7,53.84,62.68,182.27
244,80074581,14:20:39,2020-02-13,1.0,6128.0,19098.6,65.99,66.13,1.11
245,71438771,14:27:07,2020-02-13,4.9,727.0,3713.5,59.39,64.42,17.11
246,80074581,14:35:39,2020-02-13,429497000.0,5964.0,19100.1,66.75,66.62,1.11
247,71477357,14:37:11,2020-02-13,4.4,700.0,6828.9,59.69,65.26,37.91
248,80074580,14:39:20,2020-02-13,8.7,1768.0,14286.7,61.69,65.91,60.91
249,71477358,14:40:17,2020-02-13,2.9,533.0,5707.0,61.57,66.28,54.7
250,80074580,14:54:20,2020-02-13,6.9,1693.0,14287.2,63.54,67.14,60.91
251,80092945,14:58:26,2020-02-13,7.3,1296.0,21144.1,58.66,63.6,182.28
252,80074581,15:05:38,2020-02-13,0.2,5968.0,19103.1,67.09,67.11,1.11
253,71438771,15:12:07,2020-02-13,7.8,1343.0,3714.5,61.16,66.26,17.12
254,80092948,15:18:46,2020-02-13,14.7,6605.0,64568.9,64.05,66.0,122.33
255,71477357,15:22:11,2020-02-13,4.0,694.0,6829.4,60.31,65.48,37.91
256,80074580,15:24:20,2020-02-13,9.1,1806.0,14288.1,63.64,68.06,60.91
257,80092945,15:28:26,2020-02-13,10.3,1377.0,21144.9,58.5,64.17,182.29
258,71438771,15:42:07,2020-02-13,5.6,1275.0,3715.2,63.15,66.48,17.12
